years,component,docs_url,data_url
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/CIQGAD.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/CIQGAD.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/CIQGAD_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/CIQGAD_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/CIQGAD_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/CIQGAD_B.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/CIQPANIC.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/CIQPANIC.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/CIQPAN_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/CIQPAN_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/CIQPAN_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/CIQPAN_B.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/MPQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/MPQ.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/MPQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/MPQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/MPQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/MPQ_B.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OCQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OCQ.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OCQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OCQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OCQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OCQ_B.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OCQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OCQ_D.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OCQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OCQ_E.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OCQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OCQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OCQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OCQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OCQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OCQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OCQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OCQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OCQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OCQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OCQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OCQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OHQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OHQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OHQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OHQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OHQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OHQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OHQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OHQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OHQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OHQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OHQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OHQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OSQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OSQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OSQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OSQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OSQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OSQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OSQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OSQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OSQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OSQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OSQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OSQ_F.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OSQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OSQ_H.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OSQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OSQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OSQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OSQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PUQMEC_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PUQMEC_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PUQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PUQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PUQMEC_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PUQMEC_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PUQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PUQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PUQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PUQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PUQMEC_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PUQMEC_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PUQMEC_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PUQMEC_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PUQMEC_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PUQMEC_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PUQMEC_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PUQMEC_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PUQMEC_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PUQMEC_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_PUQMEC.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_PUQMEC.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PAQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PAQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PAQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PAQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PAQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PAQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PAQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PAQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PAQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PAQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PAQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PAQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PAQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PAQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PAQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_PAQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_PAQ.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PAQIAF.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PAQIAF.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAQIAF_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PAQIAF_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PAQIAF_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PAQIAF_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PAQIAF_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PAQIAF_B.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PAQY_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PAQY_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_PAQY.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_PAQY.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PFQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/PFQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PFQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/PFQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PFQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PFQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PFQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PFQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PFQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/PFQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PFQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/PFQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PFQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PFQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PFQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PFQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PFQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/PFQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PFQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/PFQ_J.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/RXQ_RX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/RXQ_RX.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/RXQ_RX_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/RXQ_RX_E.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/RXQ_RX_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/RXQ_RX_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/RXQ_RX_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/RXQ_RX_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/RXQ_RX_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/RXQ_RX_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/RXQ_RX_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/RXQ_RX_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/RXQ_RX_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/RXQ_RX_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/RXQ_RX_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/RXQ_RX_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/RXQ_RX_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/RXQ_RX_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/RXQ_RX_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/RXQ_RX_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_RXQ_RX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_RXQ_RX.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/RXQASA_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/RXQASA_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/RXQASA_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/RXQASA_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/RXQASA_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/RXQASA_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/RXQASA_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/RXQASA_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_RXQASA.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_RXQASA.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/KIQ_P_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/KIQ_P_E.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/KIQ_P_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/KIQ_P_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/KIQ_P_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/KIQ_P_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/KIQ_P_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/KIQ_P_B.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/PSQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PSQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PSQ_C.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/RHQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/RHQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/RHQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/RHQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/RHQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/RHQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/RHQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/RHQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/RHQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/RHQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/RHQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/RHQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/RHQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/RHQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/RHQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/RHQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/RHQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/RHQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/RHQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/RHQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_RHQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_RHQ.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/RDQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/RDQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/RDQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/RDQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/RDQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/RDQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/RDQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/RDQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/RDQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/RDQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/RDQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/RDQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/RDQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/RDQ_G.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SXQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SXQ_E.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SXQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SXQ.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SXQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SXQ_D.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SXQ_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SXQ_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SXQ_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SXQ_B.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SXQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SXQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SXQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SXQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SXQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SXQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SXQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SXQ_I.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SLQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SLQ_E.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SLQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SLQ_D.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SLQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SLQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SLQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SLQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SLQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SLQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SLQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SLQ_I.XPT
2017-2018,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/SLQ_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/SLQ_J.XPT
2017-2020,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_SLQ.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_SLQ.XPT
1999-2000,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SMQMEC.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/SMQMEC.XPT
2003-2004,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SMQMEC_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SMQMEC_C.XPT
2001-2002,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SMQMEC_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/SMQMEC_B.XPT
2007-2008,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SMQ_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/SMQ_E.XPT
2005-2006,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SMQ_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/SMQ_D.XPT
2009-2010,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SMQ_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/SMQ_F.XPT
2011-2012,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SMQ_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SMQ_G.XPT
2013-2014,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SMQ_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/SMQ_H.XPT
2015-2016,Questionnaire,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQ_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/SMQ_I.XPT
